date,eventName,eventTitle,location
04/28/2018,CG 20,Celtic Gladiator 20,"Urania Hall, Olsztyn, Poland"
04/28/2018,Granda PRO 6,Fight Club,"Ursynow Arena, Warsaw, Poland"
04/28/2018,EFC 69,EFC Worldwide 69,"Carnival City Casino, Johannesburg, Gauteng, South Africa"
04/28/2018,Shooto Brazil,Shooto Brazil 82,"Upper Arena, Rio de Janeiro, Rio de Janeiro, Brazil"
04/28/2018,CageSport MMA,CageSport 50,"Emerald Queen Casino, Tacoma, Washington, United States"
04/28/2018,Deep,83 Impact,"Korakuen Hall, Tokyo, Japan"
04/28/2018,SBC 17,Serbian Battle Championship 17,"Hala SPC, Odžaci, Serbia"
04/28/2018,TGFC 1,Truly Grand Fighting Championship 1,"Khurshid Hall, Kabul, Afghanistan"
04/28/2018,CW 93,Cage Warriors 93,"Lisebergshallen, Gothenburg, Sweden"
04/28/2018,Bellator 198,Fedor vs. Mir,"Allstate Arena, Rosemont, Illinois, United States"
04/27/2018,Fusion Fight Night Series 19,East Pro Fight,"Angels Arena, Kosice, Slovakia"
04/27/2018,NFC 106,National Fighting Championship 106,"Electric Cowboy, Kennesaw, Georgia, United States"
04/27/2018,Just MMA,Chinese Kung Fu vs. World Fighting,"Guangzhou Arena, Guangzhou, Guangdong, China"
04/27/2018,IFMMA,International Fighting MMA 9,"Nova Team Training Center, Santa Cruz de la Sierra, Santa Cruz, Bolivia"
04/27/2018,Evolution Championship,Edge of Glory,"Senzo Club, Hurghada, Egypt"
04/27/2018,Battleground MMA,Live in Tampa Bay,"Minnregg Hall, Largo, Florida, United States"
04/27/2018,Fight Club OC,NAIOP SoCal’s Night at the Fights 2018,"Hotel Irvine, Irvine, California, United States"
04/27/2018,CC 31,Cage Combat 31,"Humble Civic Center, Humble, Texas, United States"
04/27/2018,Liga Uruguaya MMA 4,Liga Uruguaya MMA 2018: Stage 1,"Radisson Plaza Victoria Hotel, Montevideo, Uruguay"
04/27/2018,GGC,Gladius Glory Championship,"Fabrik Concert Hall, Tver, Tver, Russia"
04/27/2018,NCP,Pankration National Championship 27,"Taganrog, Russia"
04/27/2018,DFC 8,Desafio Fighting Championship 8,"Trujillo, Peru"
04/27/2018,XFN 10,X Fight Nights 10,"Sluneta Hall, Usti Nad Labem, Czech Republic"
04/27/2018,Rites of Passage 23,Beatdown,"Marianas Business Plaza, Susupe, Saipan, Northern Marianas Islands"
04/27/2018,SHC,Striker's House Cup 85,"Striker\'s House Academy, Curitiba, Parana, Brazil"
04/27/2018,C3 Fights 46,Clash at the Council,"First Council Casino Hotel, Newkirk, Oklahoma, United States"
04/27/2018,RITC,Rage in the Cage OKC 58,"Sugar Creek Casino, Hinton, Oklahoma, United States"
04/27/2018,LFA 38,Hughes vs. Greene,"The Armory, Minneapolis, Minnesota, United States"
04/26/2018,Crypto Invest,Crypto Invest Fight Tournament,"DK Lenina, Mezhdurechensk, Russia"
04/26/2018,AFC 24,CamSoda Legends,"Club Sway, Fort Lauderdale, Florida, United States"
04/26/2018,Megdan Fighting 3,Serbia vs. Russia,"SPENS-A Hall, Novi Sad, Serbia"
04/22/2018,Zhekpe Zhek,Zhekpe Zhek Cup,"Ridder, Kazakhstan"
04/22/2018,MMMA,Machine MMA: Machine Cage Kickboxing,"East Stanley Club, Stanley, Durham, England"
04/22/2018,WKC MMA,World Kombat Challenge  28,"SK Gymnasium, Maringa, Parana, Brazil"
04/22/2018,UMMAF,"Ukrainian MMA Championships 2018, Finals","University of Chemical Technology, Dnepropetrovsk, Ukraine"
04/22/2018,GEMMAF,West German GEMMAF Championships 2018,"UFD Gym, Dusseldorf, North Rhine-Westphalia, Germany"
04/22/2018,EMC 2,Elite MMA Championship 2,"UFD Gym, Dusseldorf, North Rhine-Westphalia, Germany"
04/22/2018,Pro Fighting Vigevano,Hurricane Fight Night,"Hurricane Club, Boffalora sopra Ticino, Milan, Italy"
04/22/2018,SFN 3,Salzburger Fight Night 3,"Alpenstrasse Sport Hall, Salzburg, Austria"
04/22/2018,Thunder Fight ,CBMMA 4,"Arnold Classic - Trans American Convention Pavilion, Sao Paulo, Brazil"
04/22/2018,KOK,King of Kings Vol. 5,"Nasunogahara Harmony Hall, Otawara, Japan"
04/22/2018,JMMAF,Ageo Cage Fight 10,"PUREBRED Gym, Ageo, Saitama, Japan"
04/22/2018,BYE 3,2018 Berkut Young Eagles Grand Prix: Opening Round 3,"Fight Club Berkut, Tolstoy-Yurt, Chechnya, Russia"
04/22/2018,CCW,California Cage Wars 5,"San Pasqual Reservation, Valley Center, California, United States"
04/22/2018,StudSport,St. George Cup 2018,"Krylya Sovetov (Wings of the Soviets) Sports Complex, Moscow, Russia"
04/22/2018,Shooto,Gig Tokyo 25,"Shinjuku Face, Tokyo, Japan"
04/21/2018,Manerba Fight Night,RDCXXIII,"Sport Hall Manerba, Manerba del Garda, Italy"
04/21/2018,SCL 68,Testament,"Grizzly Rose, Denver, Colorado, United States"
04/21/2018,Impact Promotions,Beatdown at the Beach 1,"Laketown Wharf, Upper Grand Lagoon, Florida, United States"
04/21/2018,SFS 4,Shuriken Fight Series 4,"North Shore Events Centre, Auckland, New Zealand"
04/21/2018,AEMMA,MMA Mallorca,"Es Foguero, Palma de Mallorca, Spain"
04/21/2018,Fightstar FC 30,Fightstar Fighting Championship South Africa,"Apaches Night Club, Alberton, South Africa"
04/21/2018,Pakido Fighting Championship,Pakido FC 2,"Gujar Khan, Pakistan"
04/21/2018,UMMAF,"Ukrainian MMA Championships 2018, Day 1","University of Chemical Technology, Dnepropetrovsk, Ukraine"
04/21/2018,WW 8,White Warrior 8,"Stavropol State Circus, Stavropol, Russia"
04/21/2018,Sparta 6,Fight Night,"Primary School nr 3 Hall, Przasnysz, Poland"
04/21/2018,MFC 8,Malaysian Fighting Championship 8,"Forum 19, Petaling Jaya, Malaysia"
04/21/2018,Wing Revolution Fight Night 2018,None,"Kampfsportschule Leipzig, Leipzig, Saxony, Germany"
04/21/2018,UGB MMA Championship,Beating the Sickness: Fight for a Cause,"The Galleria, Marikina, Manila, Philippines"
04/21/2018,Sao Jose Super Fight Qualifying,SJSF,Clube 1° de junho - São José - SC
04/21/2018,Perviy Club,Fight Show 19,"Bandos Club, Moscow, Russia"
04/21/2018,Top Fight Canarian,TFC Begins,"La Gallera, Las Palmas de Gran Canaria, Canary Islands, Spain"
04/21/2018,Thunder Fight,Selection,"Arnold Classic - Trans American Convention Pavilion, Sao Paulo, Brazil"
04/21/2018,MMA Combat 2,Road to Federacao Fight,"MMA Combat Training Center, Belo Horizonte, Minas Gerais, Brazil"
04/21/2018,KGMMAF,2018 National MMA Championships - Finals,"Kurmanbek Stadium, Jalal-Abad, Kyrgyzstan"
04/21/2018,W-Combat 22,Special Edition,"Jacinta Maria Rodrigues de Carvalho State School, Macapa, Amapa, Brazil"
04/21/2018,COGA 61,Rumble on the Ridge 41,"Snoqualmie Casino, Snoqualmie, Washington, United States"
04/21/2018,Kaisho Battle,Kaisho Battle 15,"Helsingborg, Sweden"
04/21/2018,559 Fights 64,Avalos vs. Davis,"DoubleTree by Hilton Hotel Fresno Convention Center, Fresno, California, United States"
04/21/2018,CXF 12,Burbank Beatdown,"Burbank Marriott Convention Center, Burbank, California, United States"
04/21/2018,Fusion FN 18,Ring Fight,"Bobycentrum Brno, Brno, Czech Republic"
04/21/2018,Rogue Fights 38,Red Bluff Rumble,"Win-River Resort and Casino, Red Bluff, California, United States"
04/21/2018,M Uno,Volumen 5,"Gimnasio Municipal, Guaymas, Sonora, Mexico"
04/21/2018,Midtown Productions,Midtown Throwdown 13,"Bob Keefer Center, Springfield, Oregon, United States"
04/21/2018,FightersRep 3,Guerrilla Warfare,"The Alameda Event Center, Lynwood, California, United States"
04/21/2018,FMMA,Ukrainian MMA Championship 2018,"Dnipropetrovsk, Ukraine"
04/21/2018,Time To Fight,Elite 4,"Moscow Central Arena, Moscow, Russia"
04/21/2018,Adversity Combat Series,Fight Night,"The Center for Rural Development, Somerset, Kentucky, United States"
04/21/2018,MAK Fitness Promotions,Fight Night 1,"Newburgh Armory, Newburgh, New York, United States"
04/21/2018,Dominion Warrior,Fuse,"DFC Dominion Gym, Richardson, Texas, United States"
